0.142,0.298,0.423,0.529
0.144,0.3,0.426,0.533
0.145,0.302,0.429,0.535
0.145,0.304,0.432,0.538
0.146,0.306,0.434,0.542
0.147,0.307,0.438,0.545
0.148,0.309,0.44,0.549
0.149,0.311,0.443,0.552
0.15,0.313,0.446,0.556
0.151,0.314,0.448,0.559
0.152,0.316,0.451,0.563
0.153,0.319,0.454,0.567
0.154,0.32,0.457,0.571
0.155,0.322,0.46,0.575
0.156,0.324,0.463,0.579
0.157,0.326,0.466,0.583
0.158,0.327,0.468,0.587
0.16,0.33,0.471,0.591
0.161,0.331,0.474,0.594
0.162,0.333,0.478,0.599
0.164,0.335,0.481,0.602
0.165,0.338,0.485,0.606
0.166,0.34,0.488,0.61
0.168,0.342,0.491,0.615
0.169,0.344,0.494,0.618
0.17,0.346,0.497,0.622
0.171,0.348,0.5,0.626
0.172,0.35,0.504,0.63
0.173,0.352,0.506,0.634
0.174,0.354,0.509,0.637
0.175,0.356,0.512,0.642
0.177,0.358,0.516,0.646
0.178,0.361,0.52,0.65
0.179,0.363,0.523,0.655
0.18,0.365,0.527,0.659
0.182,0.367,0.53,0.664
0.183,0.37,0.535,0.669
0.184,0.371,0.538,0.673
0.186,0.374,0.542,0.678
0.187,0.376,0.546,0.683
0.188,0.378,0.55,0.688
0.19,0.381,0.554,0.693
0.191,0.383,0.559,0.697
0.193,0.386,0.563,0.702
0.194,0.388,0.567,0.707
0.196,0.391,0.571,0.712
0.197,0.393,0.575,0.717
0.198,0.396,0.578,0.723
0.2,0.399,0.582,0.727
0.201,0.401,0.585,0.732
0.202,0.404,0.589,0.736
0.204,0.406,0.593,0.741
0.205,0.409,0.597,0.746
0.207,0.412,0.601,0.751
0.208,0.415,0.605,0.756
0.21,0.418,0.609,0.761
0.211,0.42,0.612,0.767
0.213,0.423,0.616,0.773
0.215,0.425,0.619,0.778
0.216,0.428,0.624,0.784
0.218,0.43,0.628,0.789
0.22,0.433,0.632,0.795
0.221,0.436,0.635,0.8
0.222,0.439,0.64,0.805
0.224,0.441,0.644,0.81
0.226,0.445,0.649,0.815
0.227,0.447,0.653,0.82
0.229,0.45,0.658,0.827
0.231,0.453,0.662,0.833
0.232,0.456,0.667,0.838
0.234,0.458,0.672,0.843
0.235,0.461,0.676,0.849
0.237,0.464,0.681,0.855
0.238,0.467,0.687,0.861
0.24,0.47,0.692,0.866
0.242,0.473,0.697,0.873
0.243,0.476,0.701,0.878
0.245,0.478,0.706,0.884
0.246,0.481,0.71,0.89
0.248,0.484,0.715,0.896
0.25,0.486,0.719,0.902
0.252,0.489,0.723,0.908
0.253,0.492,0.727,0.914
0.255,0.495,0.731,0.92
0.257,0.498,0.736,0.926
0.259,0.501,0.74,0.932
0.26,0.504,0.744,0.937
0.262,0.508,0.749,0.943
0.264,0.511,0.754,0.949
0.266,0.515,0.758,0.957
0.268,0.518,0.764,0.963
0.27,0.521,0.769,0.971
0.271,0.525,0.774,0.977
0.273,0.528,0.779,0.983
0.275,0.531,0.784,0.99
0.277,0.536,0.79,0.998
0.279,0.539,0.795,1.005
0.281,0.543,0.801,1.013
0.283,0.546,0.806,1.02
0.285,0.549,0.811,1.028
0.287,0.553,0.817,1.036
0.289,0.556,0.824,1.043
0.291,0.56,0.829,1.051
0.293,0.563,0.835,1.058
0.295,0.567,0.84,1.066
0.297,0.571,0.845,1.074
0.299,0.574,0.85,1.082
0.301,0.578,0.856,1.089
0.303,0.582,0.863,1.097
0.305,0.585,0.869,1.104
0.307,0.589,0.875,1.111
0.309,0.593,0.88,1.119
0.311,0.596,0.886,1.128
0.313,0.6,0.892,1.137
0.316,0.603,0.899,1.143
0.318,0.607,0.904,1.152
0.32,0.611,0.91,1.16
0.322,0.615,0.916,1.167
0.324,0.62,0.923,1.175
0.326,0.624,0.93,1.184
0.328,0.628,0.936,1.191
0.33,0.632,0.943,1.2
0.332,0.635,0.949,1.207
0.335,0.64,0.955,1.215
0.337,0.643,0.961,1.223
0.339,0.647,0.966,1.231
0.341,0.651,0.971,1.237
0.343,0.655,0.977,1.245
0.345,0.66,0.983,1.255
0.347,0.664,0.99,1.263
0.35,0.668,0.997,1.271
0.352,0.673,1.004,1.281
0.354,0.677,1.011,1.291
0.357,0.681,1.017,1.301
0.359,0.686,1.023,1.31
0.362,0.69,1.029,1.321
0.364,0.694,1.035,1.332
0.367,0.698,1.042,1.343
0.369,0.702,1.05,1.353
0.372,0.707,1.056,1.363
0.374,0.711,1.064,1.371
0.377,0.715,1.072,1.381
0.379,0.719,1.08,1.39
0.382,0.723,1.087,1.401
0.385,0.728,1.093,1.41
0.387,0.732,1.101,1.42
0.39,0.736,1.106,1.43
0.393,0.74,1.114,1.44
0.395,0.744,1.12,1.45
0.397,0.749,1.127,1.459
0.399,0.753,1.136,1.468
0.402,0.758,1.143,1.48
0.405,0.763,1.152,1.491
0.408,0.768,1.161,1.502
0.411,0.773,1.169,1.512
0.414,0.779,1.179,1.527
0.416,0.783,1.187,1.536
0.419,0.788,1.196,1.549
0.421,0.793,1.205,1.56
0.424,0.798,1.215,1.573
0.427,0.803,1.223,1.582
0.429,0.808,1.233,1.594
0.432,0.813,1.241,1.605
0.435,0.818,1.25,1.616
0.438,0.823,1.259,1.627
0.442,0.829,1.267,1.641
0.444,0.834,1.276,1.654
0.447,0.84,1.285,1.669
0.45,0.845,1.293,1.682
0.454,0.85,1.303,1.699
0.457,0.856,1.311,1.713
0.46,0.861,1.322,1.729
0.463,0.867,1.33,1.741
0.466,0.873,1.337,1.755
0.469,0.879,1.347,1.767
0.473,0.885,1.355,1.783
0.476,0.89,1.365,1.797
0.479,0.895,1.373,1.812
0.482,0.9,1.381,1.825
0.485,0.907,1.391,1.845
0.488,0.913,1.4,1.861
0.491,0.919,1.412,1.882
0.494,0.925,1.421,1.894
0.498,0.931,1.431,1.915
0.5,0.936,1.44,1.924
0.504,0.942,1.451,1.95
0.507,0.948,1.459,1.968
0.511,0.954,1.47,1.995
0.514,0.961,1.48,2.014
0.518,0.967,1.493,2.042
0.521,0.973,1.504,2.06
0.525,0.98,1.518,2.08
0.529,0.986,1.529,2.103
0.533,0.994,1.542,2.128
0.536,1,1.557,2.151
0.54,1.007,1.57,2.174
0.544,1.013,1.579,2.183
0.548,1.021,1.592,2.209
0.551,1.028,1.605,2.234
0.556,1.036,1.618,2.273
0.56,1.043,1.63,2.301
0.564,1.051,1.642,2.338
0.568,1.059,1.657,2.378
0.572,1.068,1.67,2.417
0.576,1.075,1.685,2.455
0.58,1.082,1.698,2.492
0.584,1.088,1.706,2.5
0.589,1.096,1.72,2.5
0.592,1.103,1.732,2.5
0.597,1.111,1.743,2.5
0.601,1.118,1.755,2.5
0.605,1.127,1.771,2.5
0.61,1.134,1.785,2.5
0.614,1.142,1.799,2.5
0.618,1.149,1.815,2.5
0.622,1.158,1.836,2.5
0.626,1.166,1.85,2.5
0.631,1.175,1.872,2.5
0.635,1.183,1.891,2.5
0.639,1.193,1.91,2.5
0.644,1.201,1.923,2.5
0.649,1.211,1.944,2.5
0.653,1.221,1.959,2.5
0.658,1.232,1.98,2.5
0.663,1.242,2.01,2.5
0.668,1.252,2.03,2.5
0.673,1.26,2.05,2.5
0.678,1.271,2.068,2.5
0.683,1.28,2.086,2.5
0.688,1.289,2.1,2.5
0.693,1.298,2.118,2.5
0.698,1.309,2.148,2.5
0.703,1.319,2.174,2.5
0.709,1.328,2.195,2.5
0.714,1.338,2.229,2.5
0.72,1.348,2.246,2.5
0.725,1.357,2.269,2.5
0.731,1.367,2.31,2.5
0.736,1.376,2.346,2.5
0.742,1.386,2.385,2.5
0.748,1.397,2.42,2.5
0.753,1.408,2.459,2.5
0.759,1.418,2.5,2.5
0.765,1.428,2.5,2.5
0.771,1.438,2.5,2.5
0.776,1.449,2.5,2.5
0.781,1.459,2.5,2.5
0.787,1.47,2.5,2.5
0.792,1.482,2.5,2.5
0.798,1.492,2.5,2.5
0.803,1.502,2.5,2.5
0.808,1.516,2.5,2.5
0.814,1.526,2.5,2.5
0.82,1.539,2.5,2.5
0.826,1.552,2.5,2.5
0.832,1.568,2.5,2.5
0.837,1.58,2.5,2.5
0.844,1.592,2.5,2.5
0.849,1.608,2.5,2.5
0.855,1.621,2.5,2.5
0.862,1.636,2.5,2.5
0.868,1.65,2.5,2.5
0.874,1.665,2.5,2.5
0.88,1.679,2.5,2.5
0.886,1.694,2.5,2.5
0.893,1.708,2.5,2.5
0.899,1.72,2.5,2.5
0.905,1.734,2.5,2.5
0.912,1.746,2.5,2.5
0.918,1.759,2.5,2.5
0.925,1.772,2.5,2.5
0.931,1.789,2.5,2.5
0.939,1.804,2.5,2.5
0.945,1.819,2.5,2.5
0.952,1.83,2.5,2.5
0.959,1.847,2.5,2.5
0.966,1.864,2.5,2.5
0.973,1.885,2.5,2.5
0.98,1.903,2.5,2.5
0.987,1.928,2.5,2.5
0.994,1.944,2.5,2.5
1.001,1.964,2.5,2.5
1.007,1.979,2.5,2.5
1.014,1.998,2.5,2.5
1.02,2.017,2.5,2.5
1.028,2.042,2.5,2.5
1.035,2.061,2.5,2.5
1.042,2.084,2.5,2.5
1.05,2.107,2.5,2.5
1.058,2.131,2.5,2.5
1.065,2.155,2.5,2.5
1.073,2.178,2.5,2.5
1.081,2.205,2.5,2.5
1.088,2.23,2.5,2.5
1.096,2.263,2.5,2.5
1.104,2.295,2.5,2.5
1.112,2.32,2.5,2.5
1.119,2.345,2.5,2.5
1.127,2.381,2.5,2.5
1.135,2.437,2.5,2.5
1.143,2.476,2.5,2.5
1.151,2.5,2.5,2.5
1.159,2.5,2.5,2.5
1.167,2.5,2.5,2.5
1.174,2.5,2.5,2.5
1.181,2.5,2.5,2.5
1.187,2.5,2.5,2.5
1.195,2.5,2.5,2.5
1.203,2.5,2.5,2.5
1.212,2.5,2.5,2.5
1.22,2.5,2.5,2.5
1.228,2.5,2.5,2.5
1.237,2.5,2.5,2.5
1.245,2.5,2.5,2.5
1.252,2.5,2.5,2.5
1.261,2.5,2.5,2.5
1.27,2.5,2.5,2.5
1.278,2.5,2.5,2.5
1.287,2.5,2.5,2.5
1.297,2.5,2.5,2.5
1.305,2.5,2.5,2.5
1.315,2.5,2.5,2.5
1.324,2.5,2.5,2.5
1.334,2.5,2.5,2.5
1.345,2.5,2.5,2.5
1.354,2.5,2.5,2.5
1.364,2.5,2.5,2.5
1.373,2.5,2.5,2.5
1.381,2.5,2.5,2.5
1.39,2.5,2.5,2.5
1.397,2.5,2.5,2.5
1.404,2.5,2.5,2.5
1.41,2.5,2.5,2.5
1.417,2.5,2.5,2.5
1.423,2.5,2.5,2.5
1.431,2.5,2.5,2.5
1.437,2.5,2.5,2.5
1.445,2.5,2.5,2.5
1.451,2.5,2.5,2.5
1.459,2.5,2.5,2.5
1.465,2.5,2.5,2.5
1.474,2.5,2.5,2.5
1.482,2.5,2.5,2.5
1.492,2.5,2.5,2.5
1.502,2.5,2.5,2.5
1.511,2.5,2.5,2.5
1.52,2.5,2.5,2.5
1.529,2.5,2.5,2.5
1.54,2.5,2.5,2.5
1.549,2.5,2.5,2.5
1.558,2.5,2.5,2.5
1.566,2.5,2.5,2.5
1.573,2.5,2.5,2.5
1.581,2.5,2.5,2.5
1.587,2.5,2.5,2.5
1.594,2.5,2.5,2.5
1.599,2.5,2.5,2.5
1.608,2.5,2.5,2.5
1.614,2.5,2.5,2.5
1.622,2.5,2.5,2.5
1.63,2.5,2.5,2.5
1.638,2.5,2.5,2.5
1.642,2.5,2.5,2.5
1.652,2.5,2.5,2.5
1.66,2.5,2.5,2.5
1.673,2.5,2.5,2.5
1.682,2.5,2.5,2.5
1.692,2.5,2.5,2.5
1.702,2.5,2.5,2.5
1.713,2.5,2.5,2.5
1.721,2.5,2.5,2.5
1.732,2.5,2.5,2.5
1.743,2.5,2.5,2.5
1.753,2.5,2.5,2.5
1.761,2.5,2.5,2.5
1.771,2.5,2.5,2.5
1.778,2.5,2.5,2.5
1.79,2.5,2.5,2.5
1.796,2.5,2.5,2.5
1.805,2.5,2.5,2.5
1.812,2.5,2.5,2.5
1.82,2.5,2.5,2.5
1.827,2.5,2.5,2.5
1.837,2.5,2.5,2.5
1.844,2.5,2.5,2.5
1.848,2.5,2.5,2.5
1.853,2.5,2.5,2.5
1.864,2.5,2.5,2.5
1.869,2.5,2.5,2.5
1.882,2.5,2.5,2.5
1.888,2.5,2.5,2.5
1.898,2.5,2.5,2.5
1.907,2.5,2.5,2.5
1.92,2.5,2.5,2.5
1.928,2.5,2.5,2.5
1.939,2.5,2.5,2.5
1.949,2.5,2.5,2.5
1.962,2.5,2.5,2.5
1.97,2.5,2.5,2.5
1.982,2.5,2.5,2.5
1.992,2.5,2.5,2.5
2.007,2.5,2.5,2.5
2.015,2.5,2.5,2.5
2.026,2.5,2.5,2.5
2.031,2.5,2.5,2.5
2.039,2.5,2.5,2.5
2.047,2.5,2.5,2.5
2.055,2.5,2.5,2.5
2.06,2.5,2.5,2.5
2.065,2.5,2.5,2.5
2.073,2.5,2.5,2.5
2.081,2.5,2.5,2.5
2.086,2.5,2.5,2.5
2.1,2.5,2.5,2.5
2.103,2.5,2.5,2.5
2.108,2.5,2.5,2.5
2.122,2.5,2.5,2.5
2.14,2.5,2.5,2.5
2.153,2.5,2.5,2.5
2.174,2.5,2.5,2.5
2.194,2.5,2.5,2.5
2.209,2.5,2.5,2.5
2.225,2.5,2.5,2.5
2.248,2.5,2.5,2.5
2.266,2.5,2.5,2.5
2.288,2.5,2.5,2.5
2.306,2.5,2.5,2.5
2.325,2.5,2.5,2.5
2.338,2.5,2.5,2.5
2.355,2.5,2.5,2.5
2.368,2.5,2.5,2.5
2.383,2.5,2.5,2.5
2.398,2.5,2.5,2.5
2.411,2.5,2.5,2.5
2.413,2.5,2.5,2.5
2.415,2.5,2.5,2.5
2.412,2.5,2.5,2.5
2.422,2.5,2.5,2.5
2.416,2.5,2.5,2.5
2.432,2.5,2.5,2.5
2.458,2.5,2.5,2.5
2.465,2.5,2.5,2.5
2.473,2.5,2.5,2.5
2.493,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5
2.452,2.5,2.5,2.5
2.404,2.5,2.5,2.5
2.356,2.5,2.5,2.5
2.315,2.5,2.5,2.5
2.276,2.5,2.5,2.5
2.238,2.5,2.5,2.5
2.206,2.5,2.5,2.5
2.173,2.5,2.5,2.5
2.142,2.5,2.5,2.5
2.112,2.5,2.5,2.5
2.081,2.5,2.5,2.5
2.051,2.5,2.5,2.5
2.022,2.5,2.5,2.5
1.992,2.5,2.5,2.5
1.965,2.5,2.5,2.5
1.938,2.5,2.5,2.5
1.912,2.5,2.5,2.5
1.885,2.5,2.5,2.5
1.861,2.5,2.5,2.5
1.833,2.5,2.5,2.5
1.806,2.5,2.5,2.5
1.781,2.5,2.5,2.5
1.754,2.5,2.5,2.5
1.729,2.5,2.5,2.5
1.705,2.5,2.5,2.5
1.679,2.5,2.5,2.5
1.654,2.5,2.5,2.5
1.63,2.5,2.5,2.5
1.606,2.5,2.5,2.5
1.583,2.5,2.5,2.5
1.561,2.5,2.5,2.5
1.537,2.5,2.5,2.5
1.515,2.5,2.5,2.5
1.493,2.5,2.5,2.5
1.472,2.5,2.5,2.5
1.451,2.5,2.5,2.5
1.43,2.5,2.5,2.5
1.409,2.5,2.5,2.5
1.388,2.5,2.5,2.5
1.368,2.5,2.5,2.5
1.349,2.5,2.5,2.5
1.33,2.5,2.5,2.5
1.312,2.5,2.5,2.5
1.292,2.5,2.5,2.5
1.274,2.489,2.5,2.5
1.256,2.44,2.5,2.5
1.238,2.39,2.5,2.5
1.22,2.349,2.5,2.5
1.203,2.302,2.5,2.5
1.185,2.253,2.5,2.5
1.168,2.215,2.5,2.5
1.151,2.177,2.5,2.5
1.134,2.139,2.5,2.5
1.118,2.1,2.5,2.5
1.101,2.065,2.5,2.5
1.085,2.03,2.5,2.5
1.069,1.998,2.5,2.5
1.053,1.966,2.5,2.5
1.037,1.937,2.5,2.5
1.021,1.906,2.5,2.5
1.006,1.876,2.5,2.5
0.99,1.847,2.5,2.5
0.976,1.819,2.5,2.5
0.961,1.791,2.5,2.5
0.946,1.764,2.5,2.5
0.932,1.737,2.5,2.5
0.918,1.71,2.5,2.5
0.904,1.685,2.5,2.5
0.89,1.661,2.5,2.5
0.877,1.637,2.5,2.5
0.863,1.613,2.5,2.5
0.85,1.589,2.5,2.5
0.837,1.564,2.5,2.5
0.825,1.541,2.5,2.5
0.812,1.519,2.456,2.5
0.8,1.496,2.41,2.5
0.788,1.473,2.365,2.5
0.776,1.452,2.323,2.5
0.764,1.431,2.284,2.5
0.753,1.41,2.244,2.5
0.742,1.389,2.204,2.5
0.731,1.369,2.163,2.5
0.72,1.349,2.133,2.5
0.709,1.33,2.099,2.5
0.698,1.311,2.067,2.5
0.687,1.291,2.036,2.5
0.676,1.272,2.006,2.5
0.666,1.253,1.976,2.5
