nm lambda,1,2,3,4,5,6,7,8
575.382,0.152,0.237,0.242,0.316,0.351,0.489,0.474,0.613
575.555,0.152,0.238,0.243,0.317,0.353,0.491,0.476,0.616
575.727,0.153,0.239,0.245,0.319,0.355,0.493,0.478,0.618
575.9,0.154,0.24,0.246,0.321,0.356,0.495,0.48,0.621
576.072,0.155,0.241,0.247,0.322,0.358,0.497,0.483,0.624
576.245,0.155,0.242,0.248,0.324,0.36,0.499,0.485,0.626
576.417,0.156,0.243,0.249,0.326,0.362,0.501,0.488,0.629
576.59,0.157,0.244,0.251,0.328,0.363,0.503,0.491,0.632
576.762,0.158,0.245,0.252,0.33,0.365,0.505,0.493,0.634
576.935,0.159,0.246,0.253,0.331,0.367,0.508,0.496,0.637
577.107,0.16,0.247,0.255,0.333,0.369,0.509,0.498,0.64
577.28,0.161,0.248,0.256,0.335,0.37,0.511,0.501,0.642
577.452,0.161,0.249,0.257,0.336,0.372,0.513,0.503,0.645
577.624,0.163,0.25,0.259,0.338,0.374,0.516,0.505,0.647
577.797,0.164,0.251,0.26,0.339,0.375,0.518,0.507,0.65
577.969,0.164,0.252,0.261,0.341,0.377,0.52,0.51,0.653
578.142,0.165,0.253,0.262,0.342,0.378,0.522,0.512,0.655
578.314,0.166,0.254,0.263,0.344,0.38,0.524,0.514,0.658
578.487,0.167,0.255,0.265,0.345,0.381,0.526,0.516,0.66
578.659,0.168,0.256,0.266,0.347,0.383,0.528,0.518,0.663
578.832,0.168,0.257,0.267,0.348,0.385,0.53,0.52,0.665
579.004,0.169,0.258,0.268,0.35,0.386,0.532,0.522,0.667
579.177,0.17,0.259,0.269,0.351,0.388,0.534,0.524,0.669
579.349,0.17,0.259,0.271,0.353,0.39,0.536,0.526,0.672
579.522,0.171,0.26,0.272,0.354,0.391,0.538,0.528,0.674
579.694,0.172,0.261,0.273,0.356,0.393,0.54,0.53,0.676
579.867,0.172,0.262,0.274,0.358,0.395,0.541,0.533,0.679
580.039,0.173,0.263,0.275,0.359,0.396,0.543,0.535,0.682
580.212,0.174,0.264,0.276,0.361,0.398,0.545,0.538,0.684
580.384,0.174,0.265,0.277,0.363,0.4,0.547,0.54,0.687
580.557,0.175,0.266,0.278,0.364,0.402,0.549,0.542,0.689
580.729,0.175,0.267,0.279,0.366,0.403,0.551,0.544,0.692
580.902,0.176,0.267,0.28,0.367,0.405,0.552,0.547,0.694
581.074,0.177,0.268,0.282,0.369,0.406,0.554,0.549,0.697
581.247,0.177,0.269,0.283,0.37,0.408,0.556,0.551,0.699
581.419,0.178,0.27,0.284,0.371,0.41,0.557,0.553,0.702
581.592,0.179,0.271,0.285,0.373,0.411,0.559,0.555,0.704
581.764,0.179,0.272,0.286,0.374,0.413,0.561,0.557,0.706
581.937,0.18,0.272,0.287,0.375,0.414,0.563,0.559,0.709
582.109,0.181,0.273,0.288,0.377,0.415,0.565,0.562,0.711
582.282,0.181,0.274,0.289,0.378,0.417,0.566,0.563,0.713
582.454,0.181,0.275,0.29,0.379,0.418,0.568,0.565,0.715
582.627,0.182,0.276,0.291,0.38,0.419,0.57,0.567,0.718
582.799,0.183,0.276,0.292,0.381,0.421,0.571,0.569,0.72
582.972,0.183,0.277,0.293,0.382,0.422,0.573,0.571,0.722
583.144,0.184,0.278,0.294,0.383,0.424,0.575,0.573,0.724
583.317,0.184,0.279,0.295,0.385,0.425,0.576,0.575,0.726
583.489,0.185,0.28,0.296,0.386,0.427,0.579,0.577,0.728
583.662,0.186,0.281,0.297,0.387,0.428,0.581,0.579,0.73
583.834,0.186,0.282,0.298,0.389,0.43,0.583,0.582,0.733
584.007,0.187,0.283,0.299,0.39,0.431,0.584,0.584,0.736
584.179,0.188,0.284,0.301,0.392,0.433,0.587,0.586,0.738
584.352,0.189,0.285,0.302,0.393,0.435,0.588,0.588,0.74
584.524,0.189,0.286,0.302,0.394,0.436,0.59,0.59,0.742
584.697,0.19,0.286,0.304,0.396,0.437,0.592,0.592,0.745
584.869,0.191,0.287,0.305,0.397,0.438,0.594,0.594,0.747
585.042,0.191,0.288,0.306,0.399,0.44,0.595,0.596,0.749
585.214,0.192,0.289,0.307,0.4,0.441,0.597,0.598,0.752
585.387,0.193,0.29,0.308,0.402,0.443,0.599,0.6,0.754
585.559,0.193,0.291,0.309,0.403,0.444,0.601,0.601,0.757
585.732,0.194,0.292,0.31,0.405,0.446,0.603,0.603,0.759
585.904,0.195,0.293,0.311,0.406,0.447,0.605,0.605,0.761
586.077,0.196,0.293,0.312,0.408,0.449,0.607,0.608,0.764
586.25,0.197,0.294,0.314,0.409,0.45,0.608,0.61,0.766
586.422,0.197,0.295,0.315,0.41,0.452,0.61,0.612,0.768
586.595,0.198,0.296,0.316,0.412,0.454,0.612,0.614,0.77
586.767,0.199,0.297,0.317,0.413,0.455,0.614,0.616,0.773
586.94,0.199,0.298,0.318,0.414,0.457,0.616,0.618,0.775
587.112,0.2,0.299,0.319,0.416,0.458,0.617,0.62,0.777
587.285,0.2,0.3,0.32,0.417,0.46,0.619,0.622,0.779
587.457,0.201,0.3,0.321,0.418,0.461,0.621,0.623,0.781
587.63,0.202,0.302,0.322,0.419,0.463,0.623,0.626,0.784
587.802,0.202,0.302,0.323,0.421,0.464,0.624,0.627,0.786
587.975,0.203,0.303,0.324,0.422,0.466,0.626,0.63,0.788
588.147,0.203,0.304,0.325,0.423,0.467,0.628,0.632,0.79
588.32,0.204,0.305,0.326,0.425,0.469,0.629,0.634,0.792
588.492,0.205,0.306,0.327,0.426,0.47,0.631,0.636,0.794
588.665,0.205,0.306,0.328,0.427,0.471,0.633,0.638,0.797
588.838,0.206,0.307,0.329,0.428,0.473,0.635,0.64,0.799
589.01,0.206,0.308,0.33,0.43,0.474,0.636,0.643,0.801
589.183,0.207,0.309,0.331,0.431,0.476,0.638,0.645,0.804
589.355,0.208,0.31,0.333,0.433,0.478,0.64,0.647,0.806
589.528,0.208,0.311,0.334,0.434,0.479,0.642,0.649,0.809
589.7,0.209,0.312,0.335,0.436,0.481,0.644,0.651,0.811
589.873,0.21,0.313,0.336,0.437,0.483,0.646,0.654,0.814
590.045,0.211,0.314,0.337,0.439,0.484,0.648,0.656,0.816
590.218,0.211,0.315,0.338,0.44,0.486,0.65,0.658,0.819
590.39,0.212,0.316,0.339,0.442,0.487,0.652,0.66,0.821
590.563,0.213,0.317,0.34,0.443,0.489,0.654,0.663,0.824
590.736,0.213,0.317,0.341,0.445,0.49,0.656,0.665,0.826
590.908,0.214,0.318,0.342,0.446,0.492,0.658,0.667,0.829
591.081,0.215,0.319,0.344,0.448,0.493,0.66,0.669,0.832
591.253,0.215,0.32,0.345,0.449,0.495,0.662,0.671,0.834
591.426,0.216,0.321,0.346,0.451,0.497,0.664,0.674,0.836
591.598,0.217,0.322,0.347,0.453,0.498,0.666,0.676,0.838
591.771,0.217,0.323,0.349,0.454,0.5,0.668,0.678,0.841
591.943,0.218,0.324,0.35,0.456,0.501,0.67,0.68,0.843
592.116,0.219,0.325,0.351,0.458,0.503,0.672,0.682,0.846
592.289,0.22,0.326,0.353,0.459,0.505,0.674,0.685,0.849
592.461,0.221,0.327,0.354,0.461,0.507,0.676,0.688,0.851
592.634,0.222,0.328,0.355,0.463,0.509,0.678,0.69,0.854
592.806,0.222,0.329,0.357,0.465,0.51,0.681,0.692,0.857
592.979,0.223,0.33,0.358,0.466,0.512,0.683,0.695,0.86
593.151,0.224,0.332,0.36,0.468,0.515,0.685,0.698,0.863
593.324,0.225,0.333,0.361,0.47,0.517,0.688,0.7,0.867
593.496,0.226,0.334,0.363,0.472,0.519,0.69,0.703,0.87
593.669,0.227,0.335,0.364,0.474,0.521,0.692,0.705,0.873
593.842,0.228,0.336,0.365,0.475,0.523,0.695,0.709,0.876
594.014,0.229,0.337,0.367,0.477,0.525,0.697,0.711,0.879
594.187,0.23,0.338,0.368,0.479,0.527,0.699,0.714,0.883
594.359,0.23,0.339,0.369,0.481,0.529,0.701,0.716,0.886
594.532,0.231,0.34,0.371,0.483,0.532,0.704,0.719,0.889
594.704,0.232,0.341,0.372,0.485,0.534,0.706,0.722,0.893
594.877,0.233,0.343,0.374,0.486,0.536,0.708,0.725,0.897
595.05,0.234,0.344,0.375,0.488,0.538,0.711,0.727,0.9
595.222,0.235,0.345,0.377,0.49,0.54,0.713,0.73,0.903
595.395,0.236,0.346,0.378,0.492,0.542,0.715,0.733,0.906
595.567,0.237,0.348,0.38,0.494,0.544,0.718,0.735,0.91
595.74,0.238,0.349,0.381,0.496,0.546,0.721,0.738,0.913
595.913,0.239,0.35,0.383,0.499,0.548,0.724,0.741,0.917
596.085,0.24,0.352,0.385,0.501,0.55,0.726,0.743,0.92
596.258,0.241,0.353,0.387,0.503,0.553,0.729,0.746,0.924
596.43,0.242,0.354,0.388,0.506,0.555,0.732,0.75,0.928
596.603,0.243,0.356,0.39,0.508,0.557,0.735,0.753,0.931
596.775,0.244,0.357,0.392,0.51,0.56,0.738,0.756,0.935
596.948,0.246,0.359,0.393,0.513,0.562,0.74,0.759,0.939
597.121,0.247,0.36,0.395,0.515,0.564,0.743,0.763,0.942
597.293,0.248,0.361,0.397,0.518,0.567,0.747,0.766,0.947
597.466,0.249,0.363,0.399,0.52,0.569,0.749,0.769,0.95
597.638,0.25,0.364,0.401,0.522,0.572,0.752,0.773,0.953
597.811,0.251,0.366,0.402,0.525,0.575,0.755,0.776,0.957
597.984,0.252,0.367,0.404,0.527,0.577,0.759,0.781,0.961
598.156,0.253,0.369,0.406,0.529,0.58,0.761,0.784,0.965
598.329,0.254,0.37,0.408,0.532,0.583,0.765,0.788,0.968
598.501,0.256,0.372,0.41,0.534,0.586,0.768,0.791,0.972
598.674,0.257,0.374,0.412,0.537,0.588,0.771,0.795,0.976
598.847,0.258,0.375,0.414,0.539,0.591,0.774,0.799,0.98
599.019,0.26,0.377,0.416,0.542,0.594,0.778,0.803,0.984
599.192,0.261,0.379,0.418,0.544,0.597,0.781,0.807,0.988
599.364,0.262,0.38,0.42,0.547,0.599,0.785,0.811,0.992
599.537,0.264,0.382,0.422,0.55,0.602,0.788,0.815,0.997
599.71,0.265,0.384,0.424,0.552,0.605,0.792,0.82,1.002
599.882,0.266,0.386,0.427,0.555,0.608,0.796,0.824,1.007
600.055,0.268,0.388,0.429,0.558,0.611,0.799,0.828,1.012
600.227,0.269,0.389,0.431,0.561,0.615,0.803,0.832,1.017
600.4,0.27,0.391,0.433,0.565,0.618,0.807,0.836,1.023
600.573,0.272,0.393,0.436,0.568,0.621,0.811,0.841,1.028
600.745,0.273,0.395,0.438,0.571,0.624,0.815,0.846,1.033
600.918,0.274,0.397,0.441,0.574,0.627,0.819,0.851,1.038
601.09,0.276,0.399,0.443,0.578,0.63,0.823,0.855,1.043
601.263,0.277,0.401,0.446,0.581,0.634,0.827,0.859,1.048
601.436,0.279,0.402,0.448,0.584,0.637,0.83,0.864,1.053
601.608,0.28,0.404,0.451,0.587,0.64,0.834,0.869,1.058
601.781,0.282,0.406,0.453,0.59,0.643,0.838,0.874,1.064
601.954,0.283,0.408,0.456,0.593,0.647,0.842,0.878,1.069
602.126,0.285,0.41,0.459,0.596,0.65,0.847,0.884,1.074
602.299,0.287,0.412,0.461,0.599,0.653,0.851,0.888,1.078
602.471,0.288,0.414,0.464,0.602,0.657,0.855,0.893,1.083
602.644,0.29,0.416,0.466,0.605,0.661,0.859,0.898,1.088
602.817,0.292,0.419,0.469,0.609,0.664,0.864,0.903,1.093
602.989,0.294,0.421,0.472,0.612,0.668,0.868,0.908,1.099
603.162,0.295,0.423,0.475,0.616,0.672,0.873,0.914,1.105
603.334,0.297,0.425,0.477,0.619,0.675,0.877,0.919,1.111
603.507,0.299,0.428,0.48,0.623,0.679,0.882,0.924,1.117
603.68,0.3,0.43,0.483,0.626,0.684,0.887,0.93,1.124
603.852,0.302,0.432,0.486,0.63,0.688,0.893,0.935,1.131
604.025,0.304,0.435,0.489,0.634,0.692,0.897,0.94,1.137
604.198,0.306,0.437,0.491,0.638,0.696,0.902,0.946,1.144
604.37,0.307,0.44,0.494,0.642,0.7,0.907,0.951,1.151
604.543,0.309,0.442,0.497,0.646,0.704,0.912,0.957,1.157
604.716,0.311,0.444,0.5,0.65,0.709,0.917,0.963,1.163
604.888,0.313,0.447,0.503,0.654,0.713,0.923,0.969,1.169
605.061,0.315,0.449,0.506,0.658,0.717,0.928,0.975,1.174
605.233,0.317,0.452,0.509,0.662,0.721,0.933,0.98,1.18
605.406,0.319,0.454,0.512,0.666,0.725,0.938,0.986,1.185
605.579,0.32,0.457,0.515,0.67,0.73,0.943,0.992,1.192
605.751,0.322,0.459,0.518,0.674,0.734,0.949,0.998,1.198
605.924,0.324,0.461,0.521,0.679,0.738,0.954,1.005,1.205
606.097,0.326,0.464,0.524,0.683,0.743,0.96,1.011,1.211
606.269,0.328,0.467,0.528,0.687,0.747,0.966,1.018,1.217
606.442,0.33,0.469,0.531,0.691,0.751,0.972,1.025,1.223
606.615,0.332,0.472,0.534,0.695,0.756,0.977,1.031,1.231
606.787,0.335,0.475,0.538,0.7,0.76,0.983,1.037,1.237
606.96,0.337,0.477,0.541,0.704,0.765,0.989,1.044,1.245
607.132,0.339,0.48,0.545,0.709,0.769,0.994,1.05,1.254
607.305,0.341,0.483,0.549,0.714,0.774,1,1.057,1.262
607.478,0.343,0.486,0.552,0.718,0.779,1.006,1.063,1.271
607.65,0.346,0.489,0.556,0.722,0.784,1.012,1.07,1.279
607.823,0.348,0.492,0.559,0.727,0.789,1.018,1.076,1.287
607.996,0.35,0.495,0.563,0.731,0.794,1.023,1.083,1.295
608.168,0.352,0.498,0.567,0.736,0.799,1.029,1.091,1.303
608.341,0.354,0.501,0.57,0.741,0.804,1.035,1.097,1.312
608.514,0.357,0.504,0.574,0.745,0.809,1.041,1.103,1.321
608.686,0.359,0.507,0.578,0.75,0.815,1.047,1.11,1.329
608.859,0.361,0.51,0.582,0.755,0.82,1.053,1.117,1.337
609.032,0.364,0.513,0.586,0.76,0.826,1.059,1.125,1.346
609.204,0.366,0.516,0.589,0.765,0.831,1.065,1.132,1.354
609.377,0.368,0.519,0.593,0.77,0.836,1.071,1.14,1.363
609.55,0.371,0.522,0.597,0.774,0.842,1.077,1.146,1.371
609.722,0.373,0.526,0.601,0.779,0.847,1.084,1.154,1.381
609.895,0.375,0.529,0.605,0.784,0.853,1.09,1.161,1.39
610.068,0.378,0.532,0.609,0.789,0.858,1.097,1.168,1.399
610.24,0.38,0.535,0.613,0.794,0.863,1.104,1.174,1.407
610.413,0.383,0.538,0.617,0.8,0.869,1.11,1.183,1.415
610.586,0.385,0.541,0.621,0.804,0.874,1.116,1.19,1.422
610.758,0.388,0.545,0.625,0.81,0.88,1.123,1.197,1.431
610.931,0.39,0.548,0.629,0.815,0.886,1.13,1.204,1.441
611.104,0.393,0.551,0.633,0.82,0.892,1.137,1.211,1.449
611.276,0.395,0.555,0.637,0.826,0.897,1.143,1.218,1.458
611.449,0.398,0.558,0.641,0.831,0.902,1.15,1.225,1.468
611.622,0.4,0.561,0.645,0.837,0.908,1.157,1.233,1.476
611.794,0.403,0.565,0.65,0.842,0.915,1.164,1.242,1.486
611.967,0.406,0.568,0.654,0.848,0.921,1.172,1.251,1.496
612.14,0.408,0.572,0.658,0.853,0.927,1.18,1.26,1.508
612.312,0.411,0.575,0.663,0.859,0.933,1.188,1.269,1.519
612.485,0.414,0.579,0.667,0.864,0.939,1.196,1.277,1.529
612.658,0.417,0.582,0.671,0.87,0.946,1.203,1.286,1.54
612.83,0.42,0.586,0.675,0.876,0.952,1.21,1.296,1.551
613.003,0.422,0.589,0.68,0.881,0.958,1.217,1.305,1.561
613.176,0.425,0.593,0.684,0.887,0.964,1.224,1.315,1.573
613.348,0.427,0.596,0.688,0.892,0.97,1.231,1.323,1.583
613.521,0.43,0.6,0.692,0.898,0.976,1.238,1.332,1.594
613.694,0.432,0.603,0.696,0.903,0.982,1.245,1.341,1.604
613.866,0.435,0.607,0.701,0.909,0.988,1.252,1.349,1.614
614.039,0.438,0.61,0.705,0.914,0.994,1.259,1.357,1.621
614.212,0.44,0.614,0.709,0.92,1,1.266,1.365,1.629
614.385,0.443,0.617,0.714,0.925,1.005,1.273,1.374,1.636
614.557,0.445,0.621,0.718,0.931,1.011,1.28,1.382,1.645
614.73,0.448,0.624,0.722,0.936,1.016,1.287,1.389,1.653
614.903,0.451,0.628,0.727,0.943,1.022,1.295,1.398,1.664
615.075,0.453,0.631,0.731,0.949,1.028,1.302,1.406,1.674
615.248,0.456,0.635,0.736,0.955,1.034,1.309,1.414,1.684
615.421,0.459,0.638,0.74,0.961,1.04,1.316,1.422,1.695
615.593,0.462,0.642,0.745,0.967,1.046,1.324,1.431,1.705
615.766,0.464,0.645,0.749,0.972,1.052,1.332,1.44,1.713
615.939,0.467,0.649,0.754,0.978,1.058,1.34,1.45,1.727
616.111,0.47,0.652,0.758,0.984,1.064,1.347,1.459,1.736
616.284,0.473,0.656,0.763,0.99,1.071,1.356,1.467,1.746
616.457,0.476,0.66,0.767,0.995,1.077,1.363,1.477,1.754
616.63,0.478,0.663,0.772,1.001,1.084,1.37,1.486,1.765
616.802,0.481,0.667,0.776,1.007,1.09,1.377,1.495,1.775
616.975,0.484,0.671,0.781,1.013,1.097,1.385,1.505,1.785
617.148,0.486,0.674,0.785,1.019,1.103,1.392,1.513,1.797
617.32,0.489,0.678,0.789,1.024,1.11,1.401,1.522,1.808
617.493,0.492,0.681,0.794,1.029,1.115,1.408,1.53,1.814
617.666,0.495,0.685,0.798,1.034,1.122,1.417,1.54,1.823
617.839,0.497,0.688,0.802,1.04,1.128,1.425,1.548,1.831
618.011,0.5,0.692,0.807,1.045,1.134,1.434,1.556,1.842
618.184,0.503,0.696,0.811,1.051,1.14,1.442,1.564,1.85
618.357,0.506,0.699,0.815,1.056,1.146,1.451,1.573,1.859
618.529,0.508,0.703,0.819,1.061,1.151,1.46,1.581,1.87
618.702,0.511,0.706,0.823,1.067,1.157,1.467,1.588,1.883
618.875,0.513,0.71,0.827,1.072,1.163,1.475,1.596,1.894
619.047,0.516,0.713,0.832,1.078,1.169,1.484,1.605,1.909
619.22,0.519,0.716,0.836,1.082,1.175,1.491,1.612,1.92
619.393,0.521,0.72,0.84,1.088,1.18,1.499,1.619,1.931
619.566,0.524,0.723,0.844,1.093,1.185,1.506,1.627,1.943
619.738,0.526,0.726,0.848,1.098,1.191,1.512,1.633,1.951
619.911,0.528,0.729,0.852,1.104,1.196,1.519,1.641,1.963
620.084,0.531,0.733,0.856,1.11,1.201,1.526,1.648,1.973
620.257,0.534,0.736,0.86,1.115,1.207,1.533,1.654,1.979
620.429,0.536,0.739,0.864,1.12,1.213,1.539,1.661,1.985
620.602,0.538,0.742,0.868,1.125,1.218,1.544,1.668,1.99
620.775,0.54,0.745,0.872,1.131,1.223,1.55,1.675,1.997
620.947,0.543,0.748,0.876,1.136,1.228,1.556,1.685,2.005
621.12,0.545,0.751,0.88,1.141,1.233,1.562,1.695,2.013
621.293,0.547,0.753,0.884,1.145,1.238,1.568,1.702,2.02
621.466,0.549,0.757,0.888,1.15,1.244,1.575,1.71,2.027
621.638,0.552,0.76,0.891,1.155,1.248,1.58,1.718,2.031
621.811,0.554,0.763,0.895,1.16,1.253,1.587,1.726,2.038
621.984,0.556,0.766,0.899,1.164,1.258,1.593,1.735,2.047
622.157,0.558,0.769,0.903,1.169,1.263,1.6,1.743,2.058
622.329,0.561,0.771,0.906,1.174,1.268,1.605,1.751,2.064
622.502,0.563,0.774,0.909,1.179,1.273,1.613,1.76,2.076
622.675,0.565,0.777,0.913,1.184,1.278,1.618,1.768,2.091
622.847,0.567,0.78,0.916,1.188,1.282,1.623,1.776,2.102
623.02,0.569,0.783,0.919,1.193,1.287,1.629,1.78,2.11
623.193,0.571,0.785,0.922,1.197,1.292,1.634,1.791,2.125
623.366,0.573,0.788,0.925,1.201,1.296,1.64,1.795,2.128
623.538,0.575,0.79,0.928,1.206,1.3,1.645,1.803,2.142
623.711,0.577,0.793,0.931,1.209,1.304,1.65,1.805,2.154
623.884,0.579,0.795,0.933,1.213,1.309,1.655,1.809,2.161
624.057,0.581,0.798,0.936,1.216,1.312,1.66,1.814,2.165
624.229,0.582,0.8,0.939,1.22,1.316,1.666,1.82,2.171
624.402,0.584,0.802,0.942,1.223,1.321,1.67,1.827,2.175
624.575,0.586,0.805,0.944,1.226,1.325,1.675,1.831,2.179
624.748,0.587,0.807,0.947,1.23,1.329,1.678,1.834,2.183
624.92,0.589,0.809,0.949,1.233,1.333,1.683,1.841,2.191
625.093,0.59,0.811,0.952,1.235,1.337,1.687,1.847,2.193
625.266,0.592,0.812,0.954,1.239,1.34,1.69,1.852,2.201
625.439,0.593,0.814,0.957,1.242,1.344,1.695,1.856,2.209
625.611,0.595,0.816,0.959,1.245,1.348,1.698,1.858,2.218
625.784,0.596,0.818,0.961,1.247,1.351,1.701,1.861,2.22
625.957,0.597,0.819,0.963,1.25,1.354,1.706,1.865,2.228
626.13,0.599,0.82,0.965,1.253,1.357,1.708,1.868,2.231
626.302,0.6,0.822,0.967,1.255,1.359,1.709,1.871,2.235
626.475,0.601,0.823,0.969,1.258,1.361,1.711,1.874,2.24
626.648,0.602,0.825,0.971,1.261,1.364,1.715,1.878,2.248
626.821,0.603,0.826,0.973,1.263,1.365,1.717,1.877,2.254
626.993,0.604,0.827,0.974,1.264,1.367,1.719,1.877,2.254
627.166,0.605,0.829,0.976,1.266,1.369,1.722,1.881,2.256
627.339,0.606,0.83,0.977,1.268,1.371,1.725,1.885,2.262
627.512,0.606,0.831,0.978,1.269,1.372,1.728,1.886,2.266
627.685,0.607,0.832,0.98,1.271,1.374,1.73,1.891,2.278
627.857,0.608,0.833,0.981,1.272,1.375,1.732,1.894,2.282
628.03,0.608,0.834,0.982,1.274,1.377,1.733,1.901,2.285
628.203,0.609,0.835,0.983,1.274,1.378,1.735,1.905,2.291
628.376,0.609,0.835,0.984,1.275,1.379,1.736,1.91,2.294
628.548,0.61,0.836,0.985,1.276,1.38,1.736,1.913,2.295
628.721,0.61,0.837,0.985,1.277,1.381,1.739,1.916,2.298
628.894,0.61,0.837,0.985,1.277,1.381,1.737,1.915,2.3
629.067,0.61,0.837,0.986,1.278,1.382,1.738,1.918,2.309
629.239,0.61,0.837,0.986,1.279,1.383,1.738,1.92,2.315
629.412,0.61,0.838,0.987,1.28,1.383,1.738,1.924,2.326
629.585,0.61,0.838,0.987,1.28,1.383,1.738,1.921,2.322
629.758,0.61,0.838,0.987,1.281,1.383,1.737,1.919,2.325
629.931,0.61,0.838,0.987,1.281,1.382,1.737,1.92,2.316
630.103,0.61,0.838,0.987,1.282,1.382,1.737,1.918,2.31
630.276,0.609,0.838,0.987,1.281,1.381,1.735,1.914,2.303
630.449,0.609,0.838,0.986,1.281,1.38,1.734,1.91,2.304
630.622,0.609,0.837,0.986,1.28,1.378,1.736,1.905,2.298
630.794,0.609,0.837,0.985,1.28,1.377,1.736,1.904,2.291
630.967,0.608,0.836,0.985,1.278,1.375,1.734,1.899,2.282
631.14,0.608,0.836,0.984,1.276,1.375,1.734,1.897,2.276
631.313,0.607,0.835,0.983,1.274,1.373,1.732,1.895,2.267
631.486,0.606,0.834,0.982,1.273,1.372,1.731,1.894,2.262
631.658,0.606,0.833,0.98,1.27,1.369,1.728,1.892,2.256
631.831,0.605,0.832,0.979,1.268,1.367,1.727,1.893,2.252
632.004,0.604,0.831,0.977,1.266,1.365,1.724,1.891,2.249
632.177,0.603,0.829,0.976,1.264,1.363,1.719,1.886,2.238
632.35,0.602,0.828,0.974,1.262,1.361,1.716,1.884,2.236
632.522,0.601,0.826,0.972,1.259,1.359,1.713,1.883,2.223
632.695,0.601,0.825,0.97,1.258,1.357,1.711,1.881,2.223
632.868,0.599,0.823,0.968,1.255,1.354,1.706,1.876,2.217
633.041,0.598,0.821,0.966,1.253,1.351,1.702,1.872,2.213
633.214,0.597,0.82,0.963,1.25,1.348,1.699,1.868,2.208
633.386,0.596,0.818,0.961,1.247,1.345,1.694,1.863,2.197
633.559,0.594,0.816,0.959,1.244,1.342,1.69,1.855,2.187
633.732,0.593,0.814,0.956,1.241,1.338,1.684,1.849,2.18
633.905,0.591,0.812,0.954,1.239,1.335,1.681,1.845,2.176
634.078,0.59,0.81,0.952,1.235,1.332,1.677,1.84,2.167
634.25,0.588,0.808,0.949,1.232,1.328,1.673,1.834,2.163
634.423,0.586,0.805,0.946,1.228,1.324,1.667,1.828,2.154
634.596,0.584,0.803,0.943,1.224,1.32,1.663,1.824,2.15
634.769,0.583,0.801,0.941,1.22,1.315,1.658,1.816,2.136
634.942,0.581,0.798,0.938,1.216,1.311,1.652,1.81,2.129
635.114,0.579,0.795,0.935,1.211,1.307,1.647,1.799,2.122
635.287,0.577,0.793,0.932,1.207,1.302,1.641,1.791,2.112
635.46,0.574,0.79,0.928,1.202,1.297,1.634,1.782,2.104
635.633,0.572,0.787,0.925,1.197,1.292,1.629,1.775,2.095
635.806,0.57,0.784,0.921,1.192,1.287,1.623,1.767,2.087
635.978,0.568,0.781,0.917,1.188,1.282,1.617,1.759,2.08
636.151,0.565,0.778,0.913,1.183,1.276,1.609,1.748,2.072
636.324,0.563,0.775,0.908,1.178,1.271,1.601,1.738,2.059
636.497,0.56,0.772,0.904,1.172,1.266,1.596,1.732,2.052
636.67,0.558,0.768,0.9,1.166,1.259,1.588,1.722,2.039
636.843,0.555,0.764,0.896,1.161,1.253,1.581,1.714,2.032
637.015,0.552,0.761,0.891,1.155,1.247,1.573,1.705,2.021
637.188,0.55,0.757,0.887,1.149,1.241,1.566,1.695,2.01
637.361,0.547,0.753,0.882,1.143,1.235,1.558,1.688,1.996
637.534,0.544,0.75,0.878,1.136,1.229,1.551,1.68,1.985
637.707,0.542,0.747,0.873,1.131,1.223,1.543,1.673,1.978
637.879,0.539,0.743,0.869,1.124,1.217,1.535,1.665,1.968
638.052,0.536,0.739,0.864,1.119,1.21,1.528,1.658,1.957
638.225,0.533,0.736,0.859,1.112,1.204,1.52,1.652,1.946
638.398,0.53,0.732,0.855,1.106,1.198,1.51,1.644,1.932
638.571,0.527,0.728,0.85,1.1,1.191,1.5,1.635,1.919
638.744,0.524,0.724,0.845,1.094,1.184,1.491,1.627,1.91
638.916,0.521,0.72,0.84,1.088,1.177,1.482,1.616,1.896
639.089,0.518,0.716,0.835,1.082,1.171,1.473,1.607,1.887
639.262,0.515,0.712,0.83,1.074,1.163,1.463,1.595,1.872
639.435,0.512,0.708,0.824,1.068,1.156,1.453,1.586,1.856
639.608,0.508,0.703,0.819,1.061,1.149,1.443,1.575,1.844
639.781,0.505,0.699,0.813,1.054,1.141,1.434,1.565,1.832
639.953,0.502,0.695,0.808,1.047,1.133,1.423,1.552,1.818
640.126,0.498,0.69,0.802,1.039,1.125,1.414,1.539,1.803
640.299,0.495,0.686,0.797,1.032,1.117,1.403,1.526,1.789
640.472,0.491,0.681,0.791,1.024,1.109,1.394,1.516,1.775
640.645,0.488,0.676,0.786,1.017,1.101,1.384,1.505,1.763
640.818,0.484,0.671,0.78,1.009,1.093,1.374,1.493,1.75
640.99,0.481,0.667,0.774,1.002,1.085,1.366,1.481,1.739
641.163,0.477,0.662,0.768,0.994,1.077,1.356,1.469,1.728
641.336,0.474,0.657,0.762,0.986,1.069,1.348,1.457,1.715
641.509,0.47,0.652,0.757,0.979,1.061,1.339,1.446,1.705
641.682,0.466,0.648,0.75,0.97,1.053,1.33,1.433,1.692
641.855,0.463,0.643,0.745,0.963,1.045,1.32,1.422,1.68
642.028,0.459,0.639,0.739,0.955,1.036,1.311,1.41,1.667
642.2,0.455,0.634,0.733,0.947,1.028,1.301,1.399,1.655
