nm lambda,1,2,3,4,5,6,7,8
840.072,0.061,0.012,0.045,0.015,0,0.006,0.024,0.005
840.246,0.06,0.012,0.045,0.015,0,0.006,0.024,0.005
840.42,0.06,0.012,0.045,0.015,0.001,0.006,0.024,0.005
840.594,0.06,0.012,0.044,0.015,0.001,0.006,0.024,0.005
840.768,0.06,0.013,0.044,0.015,0.001,0.006,0.024,0.005
840.942,0.06,0.013,0.044,0.015,0.001,0.006,0.024,0.005
841.116,0.06,0.012,0.044,0.015,0.001,0.006,0.024,0.005
841.29,0.059,0.012,0.044,0.015,0.001,0.006,0.024,0.005
841.464,0.059,0.012,0.043,0.014,0.001,0.006,0.024,0.005
841.638,0.059,0.013,0.043,0.015,0.001,0.006,0.023,0.005
841.812,0.059,0.012,0.043,0.015,0.001,0.006,0.024,0.005
841.986,0.059,0.013,0.043,0.015,0.002,0.007,0.024,0.005
842.16,0.058,0.013,0.043,0.015,0.002,0.007,0.024,0.005
842.334,0.058,0.013,0.042,0.015,0.002,0.007,0.024,0.005
842.508,0.058,0.013,0.042,0.015,0.002,0.007,0.023,0.005
842.682,0.057,0.014,0.041,0.015,0.002,0.007,0.024,0.005
842.856,0.057,0.014,0.041,0.015,0.002,0.007,0.023,0.005
843.03,0.056,0.014,0.041,0.016,0.002,0.007,0.023,0.005
843.204,0.056,0.014,0.04,0.016,0.002,0.007,0.023,0.005
843.378,0.056,0.014,0.04,0.016,0.002,0.007,0.023,0.005
843.552,0.056,0.014,0.04,0.016,0.002,0.007,0.023,0.005
843.726,0.056,0.015,0.04,0.016,0.002,0.007,0.023,0.005
843.9,0.056,0.014,0.04,0.016,0.002,0.007,0.023,0.005
844.074,0.056,0.014,0.04,0.016,0.002,0.008,0.023,0.005
844.248,0.056,0.014,0.04,0.016,0.003,0.008,0.023,0.005
844.422,0.056,0.014,0.039,0.016,0.003,0.007,0.023,0.005
844.596,0.056,0.014,0.039,0.016,0.003,0.008,0.023,0.005
844.77,0.056,0.014,0.039,0.016,0.003,0.007,0.023,0.005
844.944,0.056,0.014,0.038,0.016,0.003,0.007,0.023,0.005
845.118,0.055,0.014,0.038,0.016,0.003,0.007,0.023,0.005
845.292,0.055,0.014,0.038,0.016,0.003,0.007,0.023,0.005
845.466,0.054,0.014,0.037,0.016,0.002,0.007,0.023,0.005
845.64,0.053,0.013,0.036,0.015,0.002,0.007,0.023,0.005
845.814,0.053,0.013,0.036,0.015,0.002,0.007,0.023,0.005
845.988,0.052,0.013,0.035,0.015,0.002,0.007,0.023,0.005
846.162,0.052,0.013,0.035,0.015,0.003,0.007,0.023,0.006
846.336,0.051,0.014,0.034,0.015,0.002,0.007,0.023,0.006
846.51,0.051,0.014,0.034,0.015,0.003,0.007,0.023,0.006
846.684,0.051,0.014,0.034,0.015,0.003,0.008,0.023,0.006
846.858,0.051,0.014,0.033,0.015,0.003,0.008,0.023,0.006
847.032,0.05,0.014,0.033,0.015,0.003,0.007,0.023,0.006
847.206,0.05,0.014,0.033,0.015,0.003,0.007,0.023,0.006
847.38,0.05,0.014,0.033,0.015,0.003,0.007,0.023,0.006
847.554,0.049,0.014,0.033,0.015,0.003,0.007,0.023,0.006
847.728,0.049,0.014,0.033,0.015,0.003,0.007,0.023,0.006
847.902,0.048,0.014,0.032,0.015,0.003,0.007,0.023,0.006
848.076,0.048,0.013,0.032,0.014,0.002,0.007,0.022,0.005
848.25,0.047,0.013,0.031,0.014,0.002,0.007,0.022,0.005
848.425,0.047,0.013,0.031,0.015,0.003,0.007,0.022,0.005
848.599,0.047,0.013,0.031,0.015,0.003,0.008,0.022,0.005
848.773,0.046,0.013,0.03,0.015,0.003,0.008,0.022,0.005
848.947,0.046,0.013,0.03,0.015,0.003,0.008,0.022,0.005
849.121,0.045,0.013,0.03,0.015,0.003,0.008,0.022,0.005
849.295,0.045,0.013,0.029,0.015,0.003,0.008,0.022,0.005
849.469,0.045,0.013,0.029,0.015,0.003,0.008,0.022,0.005
849.643,0.045,0.013,0.029,0.016,0.003,0.008,0.022,0.005
849.817,0.045,0.013,0.029,0.016,0.003,0.008,0.022,0.005
849.991,0.045,0.014,0.029,0.016,0.003,0.009,0.022,0.005
850.165,0.045,0.014,0.029,0.016,0.003,0.009,0.022,0.005
850.339,0.046,0.014,0.029,0.016,0.003,0.009,0.022,0.006
850.513,0.046,0.014,0.029,0.016,0.003,0.009,0.022,0.006
850.687,0.046,0.014,0.029,0.016,0.003,0.009,0.022,0.006
850.861,0.045,0.014,0.028,0.016,0.003,0.009,0.022,0.006
851.035,0.045,0.014,0.028,0.016,0.003,0.009,0.022,0.006
851.209,0.044,0.014,0.027,0.016,0.003,0.008,0.022,0.006
851.383,0.043,0.014,0.027,0.016,0.003,0.008,0.021,0.006
851.557,0.043,0.014,0.026,0.016,0.003,0.008,0.021,0.006
851.731,0.043,0.014,0.026,0.016,0.003,0.008,0.022,0.007
851.905,0.042,0.014,0.026,0.016,0.004,0.008,0.021,0.007
852.08,0.042,0.014,0.026,0.016,0.004,0.008,0.022,0.007
852.254,0.042,0.015,0.026,0.016,0.004,0.009,0.022,0.007
852.428,0.043,0.015,0.026,0.016,0.004,0.009,0.022,0.007
852.602,0.043,0.015,0.026,0.016,0.004,0.009,0.022,0.007
852.776,0.042,0.015,0.026,0.016,0.004,0.009,0.022,0.007
852.95,0.042,0.015,0.026,0.016,0.004,0.009,0.022,0.007
853.124,0.043,0.016,0.026,0.016,0.004,0.009,0.022,0.007
853.298,0.042,0.015,0.025,0.016,0.004,0.009,0.022,0.007
853.472,0.041,0.015,0.025,0.016,0.004,0.009,0.022,0.007
853.646,0.041,0.016,0.024,0.015,0.004,0.009,0.022,0.007
853.82,0.04,0.015,0.023,0.015,0.003,0.009,0.022,0.007
853.994,0.04,0.015,0.023,0.015,0.004,0.009,0.022,0.006
854.168,0.039,0.015,0.022,0.015,0.003,0.009,0.022,0.006
854.342,0.038,0.015,0.021,0.015,0.003,0.009,0.022,0.006
854.516,0.038,0.015,0.021,0.015,0.003,0.009,0.022,0.006
854.69,0.037,0.014,0.02,0.015,0.003,0.009,0.022,0.006
854.865,0.037,0.014,0.02,0.015,0.003,0.009,0.022,0.006
855.039,0.036,0.013,0.019,0.015,0.003,0.009,0.022,0.006
855.213,0.036,0.014,0.019,0.015,0.003,0.009,0.022,0.006
855.387,0.036,0.013,0.019,0.015,0.003,0.009,0.022,0.006
855.561,0.036,0.014,0.019,0.015,0.003,0.009,0.022,0.006
855.735,0.035,0.014,0.02,0.015,0.003,0.009,0.022,0.006
855.909,0.036,0.014,0.02,0.015,0.003,0.009,0.022,0.006
856.083,0.036,0.014,0.02,0.015,0.003,0.009,0.022,0.006
856.257,0.036,0.014,0.02,0.015,0.003,0.009,0.022,0.007
856.431,0.035,0.014,0.019,0.015,0.003,0.009,0.022,0.007
856.605,0.035,0.014,0.019,0.015,0.003,0.009,0.022,0.007
856.779,0.035,0.014,0.019,0.016,0.003,0.009,0.022,0.006
856.954,0.034,0.014,0.019,0.016,0.003,0.009,0.021,0.007
857.128,0.034,0.014,0.018,0.015,0.004,0.01,0.022,0.007
857.302,0.034,0.014,0.018,0.015,0.003,0.01,0.021,0.007
857.476,0.033,0.014,0.017,0.015,0.003,0.009,0.021,0.007
857.65,0.033,0.014,0.017,0.015,0.003,0.01,0.021,0.007
857.824,0.033,0.014,0.016,0.015,0.003,0.01,0.021,0.007
857.998,0.033,0.014,0.016,0.015,0.004,0.009,0.021,0.007
858.172,0.033,0.014,0.016,0.015,0.004,0.009,0.021,0.007
858.346,0.033,0.014,0.017,0.015,0.004,0.01,0.021,0.007
858.52,0.033,0.014,0.017,0.016,0.004,0.01,0.021,0.007
858.694,0.033,0.014,0.016,0.016,0.004,0.01,0.021,0.007
858.869,0.032,0.014,0.016,0.015,0.004,0.01,0.021,0.007
859.043,0.032,0.014,0.016,0.015,0.004,0.01,0.021,0.007
859.217,0.031,0.014,0.015,0.015,0.004,0.009,0.021,0.007
859.391,0.03,0.014,0.014,0.015,0.003,0.009,0.021,0.007
859.565,0.029,0.014,0.014,0.015,0.003,0.009,0.02,0.007
859.739,0.029,0.014,0.013,0.015,0.003,0.009,0.021,0.007
859.913,0.028,0.014,0.013,0.015,0.003,0.009,0.021,0.007
860.087,0.027,0.014,0.012,0.015,0.003,0.009,0.02,0.007
860.261,0.027,0.014,0.012,0.015,0.003,0.009,0.021,0.007
860.435,0.027,0.013,0.011,0.015,0.003,0.009,0.021,0.007
860.61,0.026,0.014,0.011,0.015,0.003,0.009,0.021,0.007
860.784,0.027,0.014,0.011,0.015,0.004,0.01,0.021,0.006
860.958,0.027,0.014,0.011,0.015,0.004,0.009,0.021,0.006
861.132,0.027,0.014,0.011,0.015,0.004,0.01,0.021,0.007
861.306,0.028,0.014,0.011,0.015,0.004,0.01,0.021,0.007
861.48,0.028,0.014,0.012,0.015,0.004,0.01,0.021,0.007
861.654,0.028,0.014,0.012,0.015,0.004,0.01,0.021,0.007
861.828,0.028,0.014,0.012,0.015,0.004,0.01,0.021,0.007
862.002,0.028,0.015,0.011,0.016,0.004,0.01,0.021,0.007
862.177,0.028,0.015,0.011,0.016,0.004,0.009,0.02,0.007
862.351,0.028,0.015,0.011,0.016,0.004,0.01,0.02,0.007
862.525,0.028,0.016,0.011,0.016,0.004,0.009,0.02,0.007
862.699,0.027,0.016,0.01,0.015,0.004,0.009,0.02,0.007
862.873,0.026,0.016,0.009,0.015,0.004,0.009,0.02,0.007
863.047,0.026,0.015,0.008,0.015,0.004,0.009,0.019,0.007
863.221,0.025,0.015,0.008,0.015,0.004,0.009,0.019,0.007
863.395,0.025,0.015,0.008,0.015,0.004,0.009,0.019,0.007
863.57,0.025,0.015,0.007,0.015,0.004,0.01,0.019,0.008
863.744,0.024,0.016,0.007,0.015,0.004,0.01,0.02,0.008
863.918,0.024,0.016,0.007,0.015,0.004,0.01,0.02,0.008
864.092,0.024,0.016,0.007,0.015,0.004,0.01,0.02,0.008
864.266,0.024,0.016,0.007,0.015,0.004,0.01,0.02,0.008
864.44,0.024,0.015,0.007,0.016,0.004,0.01,0.021,0.008
864.614,0.024,0.015,0.007,0.016,0.004,0.011,0.021,0.008
864.788,0.023,0.015,0.007,0.016,0.004,0.011,0.021,0.008
864.963,0.023,0.015,0.007,0.015,0.004,0.011,0.021,0.008
865.137,0.022,0.014,0.006,0.015,0.004,0.011,0.021,0.008
865.311,0.021,0.014,0.006,0.015,0.004,0.011,0.021,0.008
865.485,0.021,0.014,0.005,0.015,0.004,0.011,0.021,0.007
865.659,0.02,0.013,0.005,0.015,0.004,0.01,0.02,0.007
865.833,0.019,0.013,0.004,0.015,0.004,0.01,0.02,0.007
866.007,0.019,0.013,0.004,0.015,0.004,0.01,0.02,0.007
866.181,0.019,0.013,0.004,0.015,0.004,0.01,0.02,0.007
866.356,0.019,0.014,0.003,0.015,0.005,0.01,0.02,0.007
866.53,0.018,0.014,0.003,0.015,0.005,0.01,0.019,0.007
866.704,0.019,0.014,0.003,0.015,0.005,0.01,0.019,0.007
866.878,0.019,0.014,0.003,0.015,0.005,0.01,0.019,0.007
867.052,0.019,0.015,0.003,0.015,0.005,0.01,0.019,0.007
867.226,0.019,0.015,0.004,0.015,0.005,0.01,0.019,0.007
867.4,0.019,0.016,0.004,0.016,0.006,0.01,0.019,0.008
867.575,0.02,0.016,0.004,0.016,0.006,0.01,0.02,0.008
867.749,0.02,0.017,0.004,0.016,0.006,0.011,0.019,0.008
867.923,0.019,0.017,0.004,0.016,0.006,0.011,0.019,0.008
868.097,0.019,0.017,0.003,0.016,0.006,0.011,0.019,0.008
868.271,0.019,0.017,0.003,0.016,0.006,0.011,0.019,0.008
868.445,0.018,0.016,0.002,0.016,0.005,0.011,0.019,0.008
868.62,0.017,0.016,0.002,0.016,0.005,0.011,0.019,0.008
868.794,0.016,0.016,0.001,0.015,0.005,0.011,0.019,0.008
868.968,0.016,0.015,0.001,0.015,0.005,0.011,0.019,0.008
869.142,0.015,0.015,0,0.015,0.005,0.011,0.019,0.008
869.316,0.014,0.015,0,0.015,0.005,0.011,0.019,0.008
869.49,0.014,0.015,0,0.015,0.005,0.011,0.019,0.008
869.664,0.014,0.015,0,0.015,0.005,0.011,0.02,0.008
869.839,0.014,0.015,0,0.015,0.005,0.011,0.02,0.008
870.013,0.014,0.015,0,0.015,0.005,0.011,0.02,0.008
870.187,0.014,0.015,0,0.016,0.006,0.012,0.021,0.008
870.361,0.014,0.015,0,0.016,0.006,0.012,0.021,0.008
870.535,0.014,0.015,0,0.016,0.006,0.012,0.021,0.008
870.709,0.014,0.015,0,0.016,0.006,0.012,0.021,0.008
870.884,0.014,0.016,0,0.016,0.007,0.012,0.021,0.008
871.058,0.014,0.016,0,0.016,0.007,0.012,0.021,0.008
871.232,0.014,0.016,0,0.016,0.007,0.012,0.02,0.008
871.406,0.013,0.016,0,0.016,0.006,0.012,0.02,0.008
871.58,0.013,0.016,0,0.016,0.006,0.012,0.02,0.008
871.754,0.013,0.016,0,0.016,0.006,0.012,0.02,0.008
871.929,0.013,0.016,0,0.016,0.006,0.012,0.02,0.008
872.103,0.012,0.017,0,0.016,0.006,0.012,0.02,0.008
872.277,0.012,0.016,0,0.016,0.006,0.012,0.019,0.008
872.451,0.012,0.017,0,0.015,0.006,0.012,0.019,0.008
872.625,0.012,0.017,0,0.016,0.006,0.012,0.019,0.009
872.799,0.012,0.017,0,0.015,0.006,0.012,0.019,0.009
872.974,0.012,0.017,0,0.016,0.006,0.012,0.02,0.009
873.148,0.013,0.017,0,0.016,0.006,0.012,0.02,0.009
873.322,0.013,0.018,0,0.016,0.007,0.013,0.02,0.01
873.496,0.013,0.018,0,0.016,0.007,0.013,0.02,0.01
873.67,0.013,0.018,0,0.016,0.007,0.013,0.021,0.01
873.845,0.012,0.018,0,0.016,0.007,0.014,0.021,0.01
874.019,0.011,0.017,0,0.016,0.007,0.013,0.021,0.01
874.193,0.011,0.017,0,0.016,0.007,0.013,0.021,0.01
874.367,0.01,0.017,0,0.016,0.007,0.013,0.021,0.009
874.541,0.009,0.016,0,0.016,0.007,0.013,0.021,0.009
874.715,0.008,0.016,0,0.016,0.007,0.013,0.021,0.009
874.89,0.007,0.016,0,0.016,0.007,0.013,0.021,0.008
875.064,0.006,0.015,0,0.016,0.007,0.013,0.021,0.008
875.238,0.006,0.015,0,0.016,0.006,0.012,0.02,0.008
875.412,0.005,0.015,0,0.016,0.006,0.012,0.021,0.008
875.586,0.005,0.015,0,0.016,0.006,0.012,0.021,0.008
875.761,0.005,0.015,0,0.017,0.006,0.012,0.021,0.008
875.935,0.006,0.016,0,0.017,0.006,0.012,0.021,0.008
876.109,0.006,0.016,0,0.017,0.007,0.013,0.021,0.009
876.283,0.006,0.016,0,0.017,0.006,0.013,0.02,0.009
876.457,0.007,0.016,0,0.017,0.006,0.013,0.02,0.009
876.632,0.007,0.017,0,0.017,0.006,0.013,0.02,0.009
876.806,0.007,0.017,0,0.017,0.006,0.013,0.02,0.01
876.98,0.007,0.017,0,0.017,0.006,0.013,0.02,0.01
877.154,0.007,0.018,0,0.017,0.007,0.013,0.021,0.01
877.328,0.007,0.017,0,0.017,0.007,0.013,0.021,0.01
877.503,0.007,0.017,0,0.017,0.007,0.013,0.021,0.01
877.677,0.006,0.017,0,0.016,0.006,0.013,0.02,0.01
877.851,0.005,0.017,0,0.016,0.006,0.013,0.02,0.01
878.025,0.005,0.017,0,0.016,0.006,0.013,0.02,0.01
878.199,0.004,0.016,0,0.015,0.006,0.012,0.02,0.009
878.374,0.004,0.016,0,0.015,0.006,0.012,0.02,0.009
878.548,0.003,0.016,0,0.015,0.006,0.013,0.02,0.009
878.722,0.003,0.016,0,0.015,0.006,0.013,0.02,0.009
878.896,0.003,0.016,0,0.015,0.007,0.013,0.02,0.008
879.07,0.003,0.016,0,0.016,0.007,0.013,0.02,0.008
879.245,0.004,0.016,0,0.016,0.007,0.013,0.02,0.008
879.419,0.004,0.016,0,0.016,0.008,0.013,0.02,0.008
879.593,0.004,0.017,0,0.016,0.008,0.013,0.02,0.008
879.767,0.004,0.017,0,0.017,0.008,0.013,0.02,0.008
879.942,0.004,0.017,0,0.017,0.008,0.013,0.02,0.008
880.116,0.005,0.017,0,0.017,0.008,0.013,0.02,0.008
880.29,0.005,0.017,0,0.016,0.008,0.013,0.02,0.008
880.464,0.004,0.017,0,0.016,0.008,0.013,0.019,0.008
880.638,0.004,0.017,0,0.016,0.008,0.013,0.019,0.008
880.813,0.003,0.017,0,0.016,0.008,0.013,0.019,0.009
880.987,0.002,0.016,0,0.016,0.008,0.013,0.019,0.009
881.161,0.002,0.016,0,0.015,0.007,0.013,0.019,0.009
881.335,0.002,0.016,0,0.016,0.007,0.013,0.019,0.009
881.51,0.001,0.016,0,0.015,0.007,0.013,0.019,0.009
881.684,0.001,0.017,0,0.015,0.007,0.013,0.019,0.009
881.858,0.001,0.017,0,0.015,0.007,0.013,0.019,0.009
882.032,0.001,0.017,0,0.016,0.007,0.013,0.019,0.009
882.206,0.001,0.017,0,0.016,0.007,0.013,0.02,0.01
882.381,0.001,0.017,0,0.016,0.007,0.013,0.02,0.01
882.555,0.001,0.017,0,0.016,0.007,0.014,0.02,0.009
882.729,0.001,0.018,0,0.016,0.008,0.014,0.021,0.009
882.903,0,0.018,0,0.016,0.008,0.014,0.021,0.009
883.078,0,0.018,0,0.016,0.008,0.014,0.02,0.009
883.252,0,0.019,0,0.016,0.008,0.014,0.021,0.009
883.426,0,0.019,0,0.016,0.008,0.014,0.021,0.009
883.6,0,0.019,0,0.016,0.008,0.014,0.021,0.009
883.775,0,0.019,0,0.016,0.008,0.014,0.021,0.009
883.949,0,0.019,0,0.016,0.008,0.014,0.021,0.009
884.123,0,0.019,0,0.016,0.008,0.014,0.02,0.01
884.297,0,0.019,0,0.016,0.008,0.014,0.02,0.01
884.472,0,0.019,0,0.016,0.008,0.014,0.02,0.01
884.646,0,0.018,0,0.016,0.007,0.014,0.02,0.01
884.82,0,0.018,0,0.016,0.008,0.014,0.02,0.01
884.994,0,0.018,0,0.016,0.008,0.014,0.02,0.01
885.169,0,0.018,0,0.016,0.008,0.014,0.02,0.01
885.343,0,0.018,0,0.016,0.008,0.014,0.02,0.01
885.517,0,0.019,0,0.017,0.008,0.015,0.02,0.01
885.691,0,0.019,0,0.017,0.008,0.015,0.02,0.01
885.866,0,0.019,0,0.017,0.009,0.015,0.02,0.01
886.04,0,0.019,0,0.017,0.009,0.015,0.02,0.01
886.214,0,0.019,0,0.017,0.009,0.015,0.02,0.01
886.388,0,0.019,0,0.017,0.009,0.015,0.021,0.009
886.563,0,0.018,0,0.017,0.009,0.015,0.02,0.009
886.737,0,0.018,0,0.017,0.009,0.015,0.02,0.009
886.911,0,0.018,0,0.017,0.009,0.014,0.02,0.009
887.085,0,0.018,0,0.017,0.009,0.014,0.02,0.009
887.26,0,0.018,0,0.017,0.009,0.014,0.02,0.009
887.434,0,0.018,0,0.017,0.009,0.014,0.02,0.009
887.608,0,0.018,0,0.017,0.009,0.014,0.02,0.009
887.782,0,0.018,0,0.017,0.009,0.014,0.02,0.009
887.957,0,0.019,0,0.017,0.009,0.014,0.02,0.01
888.131,0,0.019,0,0.017,0.009,0.014,0.02,0.01
888.305,0,0.02,0,0.017,0.009,0.014,0.02,0.01
888.479,0,0.02,0,0.017,0.01,0.014,0.02,0.011
888.654,0,0.02,0,0.017,0.01,0.015,0.02,0.011
888.828,0,0.02,0,0.017,0.01,0.014,0.02,0.01
889.002,0,0.02,0,0.017,0.01,0.015,0.02,0.01
889.177,0,0.02,0,0.018,0.01,0.015,0.02,0.01
889.351,0,0.02,0,0.018,0.01,0.015,0.02,0.01
889.525,0,0.02,0,0.018,0.01,0.015,0.02,0.01
889.699,0,0.02,0,0.018,0.01,0.015,0.021,0.01
889.874,0,0.02,0,0.018,0.01,0.015,0.021,0.01
890.048,0,0.021,0,0.018,0.01,0.015,0.021,0.01
890.222,0,0.02,0,0.018,0.01,0.014,0.02,0.01
890.396,0,0.02,0,0.017,0.01,0.014,0.02,0.009
890.571,0,0.02,0,0.018,0.01,0.014,0.02,0.009
890.745,0,0.02,0,0.018,0.01,0.014,0.02,0.01
890.919,0,0.02,0,0.018,0.01,0.015,0.021,0.01
891.094,0,0.021,0,0.018,0.01,0.015,0.021,0.01
891.268,0,0.021,0,0.018,0.01,0.015,0.021,0.01
891.442,0,0.021,0,0.018,0.01,0.015,0.021,0.011
891.616,0,0.021,0,0.018,0.01,0.015,0.021,0.011
891.791,0,0.02,0,0.018,0.01,0.015,0.021,0.011
891.965,0,0.021,0,0.018,0.011,0.015,0.022,0.011
892.139,0,0.02,0,0.018,0.011,0.016,0.022,0.011
892.314,0,0.021,0,0.019,0.011,0.016,0.022,0.012
892.488,0,0.02,0,0.019,0.011,0.016,0.023,0.012
892.662,0,0.02,0,0.019,0.012,0.016,0.023,0.012
892.836,0,0.02,0,0.018,0.011,0.016,0.022,0.012
893.011,0,0.02,0,0.018,0.012,0.016,0.022,0.012
893.185,0,0.019,0,0.018,0.012,0.016,0.022,0.012
893.359,0,0.019,0,0.018,0.012,0.016,0.022,0.011
893.534,0,0.019,0,0.017,0.011,0.015,0.022,0.011
893.708,0,0.019,0,0.017,0.011,0.015,0.022,0.011
893.882,0,0.02,0,0.018,0.011,0.015,0.022,0.011
894.056,0,0.02,0,0.017,0.011,0.015,0.022,0.011
894.231,0,0.02,0,0.018,0.011,0.015,0.022,0.011
894.405,0,0.02,0,0.018,0.011,0.015,0.021,0.011
894.579,0,0.02,0,0.018,0.011,0.015,0.021,0.011
894.754,0,0.02,0,0.018,0.011,0.015,0.021,0.011
894.928,0,0.021,0,0.018,0.011,0.015,0.022,0.012
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
